64,0.6308678726814747,0.6296296296296297,0.4815712133293182,0.4820573241996696,0.7,0.01,14,17,23,35,43,48,62,76,90,106,110,117
65,0.6329287840622854,0.6296296296296297,0.482940426809893,0.47946232528249344,0.71,0.01,15,17,23,34,43,48,62,76,90,106,110,117
66,0.6379665674376002,0.6358024691358025,0.49428055533845716,0.49235481224882416,0.72,0.01,15,17,23,34,43,48,62,76,90,106,110,117
67,0.6379665674376002,0.6255144032921811,0.4846421851886077,0.46887797379577034,0.73,0.01,15,17,23,34,43,48,63,62,76,89,90,106,110,117
68,0.6310968628348981,0.6460905349794238,0.4897439819560403,0.5116319829872755,0.74,0.01,15,17,23,34,43,48,63,62,76,90,106,110,117
69,0.6253721089993131,0.6090534979423868,0.45927228331590175,0.43683790030920855,0.75,0.01,15,17,23,33,43,48,63,62,76,89,90,106,110,117
70,0.6430043508129151,0.6419753086419753,0.503839509389342,0.5035401035612385,0.76,0.01,15,17,23,33,43,48,63,62,76,90,106,110,117
71,0.636134646210213,0.654320987654321,0.4937222006099997,0.5202397391074418,0.77,0.01,15,17,23,33,43,48,63,62,76,90,106,110,117
72,0.6375085871307534,0.6378600823045267,0.4811146198225541,0.4845986984815618,0.78,0.01,15,16,23,32,43,48,63,62,77,90,106,109,117
73,0.6475841538813831,0.6440329218106996,0.5061050015737325,0.5009793098536377,0.79,0.01,15,16,23,32,43,48,63,62,77,90,106,109,117
74,0.6439203114266087,0.6399176954732511,0.5062567105777573,0.5029309830920556,0.8,0.01,15,16,23,32,43,48,62,77,90,106,109,117
75,0.6478131440348065,0.6378600823045267,0.49912711020455525,0.48758439317785607,0.81,0.01,15,16,23,32,43,48,62,77,90,106,109,117
76,0.6533089077169681,0.6440329218106996,0.5106797113829147,0.4992227284910211,0.82,0.01,15,16,23,31,43,48,62,77,90,106,109,117
77,0.6475841538813831,0.6440329218106996,0.5114957245419209,0.5077141067152251,0.83,0.01,15,17,23,31,43,48,62,77,90,106,109,117
78,0.6565147698648958,0.6419753086419753,0.5151221488027615,0.4962620552441429,0.84,0.01,15,17,23,31,43,48,63,62,77,90,106,109,117
79,0.6528509274101214,0.654320987654321,0.509359043253499,0.5133946397601779,0.85,0.01,15,17,23,30,43,48,63,62,77,90,106,109,117
80,0.6491870849553469,0.6646090534979424,0.5131694857903795,0.5355254054434373,0.86,0.01,15,17,23,30,43,48,63,62,77,90,106,109,117
81,0.6629264941607511,0.6460905349794238,0.525758326808557,0.5035691803356575,0.87,0.01,15,17,23,30,43,48,63,62,77,90,106,109,117
82,0.661781543393634,0.6584362139917695,0.5229710275960585,0.5193164756071403,0.88,0.01,15,17,23,30,43,48,63,62,77,90,106,109,117
83,0.6512479963361576,0.668724279835391,0.5148058126356163,0.5389727847467314,0.89,0.01,15,17,23,29,43,47,62,77,90,106,109,117
84,0.6659033661552554,0.6604938271604939,0.5296390836446887,0.5234189740938185,0.9,0.01,16,17,23,29,43,47,63,62,77,90,106,109,117
85,0.6670483169223723,0.6625514403292181,0.5315038700846266,0.5260510198013915,0.91,0.01,16,17,23,29,43,47,63,62,77,90,106,109,117
86,0.6581177009388597,0.6790123456790124,0.5244831416185146,0.5535560763623087,0.92,0.01,16,17,23,29,43,47,62,77,90,106,109,117
87,0.669109228303183,0.6666666666666666,0.5338817446843935,0.5312734416860153,0.93,0.01,16,17,23,29,43,47,63,62,77,90,106,109,117
88,0.6757499427524617,0.668724279835391,0.5454118938142303,0.5361990682014866,0.94,0.01,16,17,23,29,43,48,63,62,77,90,106,109,117
89,0.6670483169223723,0.6748971193415638,0.5363223476499075,0.5455309477870764,0.95,0.01,16,17,23,29,43,48,63,62,77,90,106,109,117
90,0.6750629722921915,0.6790123456790124,0.5404738565132856,0.5470588938142975,0.96,0.01,16,17,23,29,43,48,63,62,77,90,106,109,117
91,0.6842225784291276,0.6790123456790124,0.5595840905683559,0.551543830592689,0.97,0.01,16,17,23,29,43,48,63,62,77,90,106,109,117
92,0.6807877261277765,0.6810699588477366,0.5542933035980673,0.554062453751665,0.98,0.01,16,17,23,29,43,48,63,62,77,90,106,109,117
93,0.6807877261277765,0.6790123456790124,0.5502403543347082,0.5471968561309628,0.99,0.01,16,17,23,28,43,48,62,77,90,106,109,117
94,0.6830776276620105,0.6893004115226338,0.5597522841400182,0.5680508549398158,1.0,0.01,16,17,23,28,43,47,62,63,77,90,106,109,117
95,0.691321273185253,0.6893004115226338,0.5657574648395586,0.5633163347277348,1.01,0.01,16,17,23,28,43,47,63,77,90,106,109,117
96,0.6949851156400275,0.6893004115226338,0.5733074772883018,0.5650890730007467,1.02,0.01,16,17,23,28,43,47,63,77,90,106,109,117
97,0.6897183421112892,0.7016460905349794,0.5673529608317185,0.5840293723548058,1.03,0.01,16,17,23,28,43,47,63,62,77,90,106,109,117
98,0.6970460270208381,0.6893004115226338,0.5722930320126122,0.561919088808897,1.04,0.01,16,17,23,28,43,47,63,62,77,90,106,109,117
99,0.6904053125715595,0.7016460905349794,0.5712238903349223,0.5855656643475908,1.05,0.009000000000000001,16,17,23,28,43,47,63,62,77,90,106,109,117
100,0.69246622395237,0.6893004115226338,0.5650996713154611,0.5607916833745294,1.06,0.009000000000000001,16,17,23,28,43,47,63,62,77,89,90,106,109,117
101,0.7002518891687658,0.7037037037037037,0.5821179715640947,0.5871686270808508,1.07,0.009000000000000001,16,17,23,28,43,47,63,62,77,89,90,106,109,117
102,0.7023128005495763,0.7037037037037037,0.5852647610854431,0.587579777360025,1.08,0.009000000000000001,16,17,23,28,43,47,62,77,89,90,106,109,117
103,0.6956720861002977,0.6954732510288066,0.5706638102167156,0.5706713780918727,1.09,0.009000000000000001,16,17,23,28,44,47,62,77,89,90,106,109,117
104,0.6986489580948019,0.7078189300411523,0.5815120182076292,0.5943071795143113,1.1,0.009000000000000001,16,17,23,28,43,47,62,77,89,90,106,109,117
105,0.7062056331577742,0.7037037037037037,0.5871834789131583,0.5838521504896802,1.11,0.009000000000000001,16,17,23,28,43,47,63,77,89,90,106,109,117
106,0.7004808793221892,0.7057613168724279,0.5804108025613879,0.5883649028039376,1.12,0.009000000000000001,16,17,23,28,43,47,63,77,89,90,106,109,117
107,0.7036867414701168,0.7078189300411523,0.5872263873673071,0.5930872233916473,1.13,0.009000000000000001,16,17,23,28,43,48,63,77,89,90,106,109,117
108,0.704373711930387,0.7057613168724279,0.5839935036305954,0.586417438808848,1.14,0.009000000000000001,16,17,23,28,43,48,63,62,77,89,90,106,109,117
109,0.7027707808564232,0.7139917695473251,0.585853257439584,0.6021437615948644,1.15,0.009000000000000001,15,17,23,28,43,48,63,62,77,89,90,106,109,117
110,0.7062056331577742,0.6995884773662552,0.588773358957286,0.5794701594263023,1.16,0.009000000000000001,15,17,23,28,43,47,63,62,77,89,90,106,109,117
111,0.7052896725440806,0.7037037037037037,0.5879665263659961,0.5865051698670606,1.17,0.009000000000000001,15,17,23,28,43,47,63,62,77,89,90,106,109,117
112,0.706663613464621,0.7098765432098766,0.5907065273656666,0.5960933171439012,1.18,0.009000000000000001,15,17,23,28,43,47,62,77,89,90,106,109,117
113,0.7094114953057018,0.7057613168724279,0.5922729432794769,0.5872501158108542,1.19,0.009000000000000001,15,17,23,28,43,47,62,63,77,89,90,106,109,117
114,0.7073505839248913,0.7181069958847737,0.5925385177436566,0.6077504948628523,1.2,0.009000000000000001,15,17,23,28,43,47,62,63,77,89,90,106,109,117
115,0.7110144263796657,0.7139917695473251,0.5939141434255756,0.5977970945463205,1.21,0.009000000000000001,15,17,23,28,43,47,63,62,77,89,90,106,109,117
116,0.7105564460728189,0.7119341563786008,0.597433058578252,0.5988183892593706,1.22,0.009000000000000001,15,17,23,28,43,47,63,62,77,90,106,109,117
117,0.7071215937714679,0.7078189300411523,0.5891453891196141,0.5906445929994601,1.23,0.009000000000000001,15,17,23,28,43,47,63,62,77,90,106,109,117
118,0.7119303869933593,0.7139917695473251,0.5992923392920184,0.6020406359903624,1.24,0.009000000000000001,15,17,23,28,43,47,63,62,77,90,106,109,117
119,0.7098694756125487,0.7078189300411523,0.5927832331456413,0.590333552971346,1.25,0.009000000000000001,15,17,23,28,43,47,63,62,77,90,106,109,117
120,0.7144492786810167,0.7222222222222222,0.6023743272931614,0.6137657398849715,1.26,0.009000000000000001,15,17,23,28,43,47,63,62,77,90,106,109,117
121,0.7139912983741699,0.720164609053498,0.5986002627092344,0.6074733053816825,1.27,0.009000000000000001,15,18,23,28,44,47,63,77,90,106,109,117
122,0.7121593771467827,0.720164609053498,0.5992045742783583,0.6112868888130888,1.28,0.009000000000000001,15,18,23,28,44,47,62,63,77,90,106,109,117
123,0.7121593771467827,0.7160493827160493,0.5963966617495456,0.6019159885325593,1.29,0.009000000000000001,15,18,23,28,44,47,62,63,77,90,106,109,117
124,0.7151362491412869,0.7181069958847737,0.6037453664329155,0.6088565654666792,1.3,0.009000000000000001,14,18,23,28,44,47,62,63,77,90,106,109,117
125,0.7149072589878636,0.7160493827160493,0.5986979363879414,0.6002741603838245,1.31,0.009000000000000001,14,18,23,28,44,47,63,77,90,106,109,117
126,0.7114724066865125,0.7222222222222222,0.600222033480847,0.6152086705609121,1.32,0.009000000000000001,14,18,23,28,44,47,63,62,77,90,106,109,117
127,0.7133043279138997,0.7139917695473251,0.5938678357760883,0.595809350580971,1.33,0.009000000000000001,14,18,23,28,44,47,63,62,77,90,106,109,117
128,0.7110144263796657,0.720164609053498,0.6018057327245343,0.6138711034257138,1.34,0.009000000000000001,14,18,23,28,44,47,63,62,77,90,106,109,117
129,0.7114724066865125,0.7181069958847737,0.59059167858885,0.6004872253357174,1.35,0.009000000000000001,14,18,23,28,44,47,63,77,90,106,109,117
130,0.717426150675521,0.7160493827160493,0.6077659871186532,0.6066231458183033,1.36,0.009000000000000001,14,18,23,28,44,47,62,63,77,90,106,109,117
131,0.7176551408289443,0.7181069958847737,0.6076095963579365,0.6085967397757934,1.37,0.009000000000000001,14,18,23,28,44,48,62,63,77,90,106,109,117
132,0.7126173574536295,0.7263374485596708,0.5941544785308419,0.6138825005226844,1.38,0.009000000000000001,14,18,23,28,44,48,62,63,77,90,106,109,117
133,0.7158232196015571,0.7283950617283951,0.6055060236350753,0.6231672932330827,1.39,0.009000000000000001,14,18,23,28,44,48,62,63,77,90,106,109,117
134,0.7217769635905656,0.7263374485596708,0.610726118103966,0.6172117895784106,1.4,0.009000000000000001,14,18,23,28,44,48,63,77,90,106,109,117
135,0.7153652392947103,0.7160493827160493,0.6012644666278375,0.6032981592769602,1.41,0.009000000000000001,14,18,23,28,43,48,63,62,77,90,106,109,117
136,0.7201740325166018,0.7263374485596708,0.6096504619189183,0.6183328707995537,1.42,0.009000000000000001,14,18,23,28,44,48,63,62,77,90,106,109,117
137,0.7258987863521869,0.7242798353909465,0.6176837656909274,0.6169807325852212,1.43,0.009000000000000001,14,18,23,28,44,48,63,62,77,90,106,109,117
138,0.7226929242042592,0.720164609053498,0.611799227230122,0.6086469971756931,1.44,0.009000000000000001,14,18,23,28,43,47,63,62,77,90,106,109,117
139,0.7206320128234486,0.7222222222222222,0.6097793710285716,0.6118578291014931,1.45,0.009000000000000001,14,18,23,28,44,47,63,62,77,90,106,109,117
140,0.7233798946645295,0.7283950617283951,0.6149786605935212,0.622970185305993,1.46,0.009000000000000001,14,18,23,28,44,47,63,76,90,106,109,117
141,0.7245248454316464,0.7283950617283951,0.6133417139332749,0.6194746957078796,1.47,0.009000000000000001,14,18,23,28,44,47,63,76,90,106,109,117
142,0.7252118158919166,0.7222222222222222,0.6175828689034755,0.6141087623954546,1.48,0.009000000000000001,14,18,24,28,44,47,63,76,90,106,109,117
143,0.723150904511106,0.720164609053498,0.6133542504827668,0.6103955814652606,1.49,0.009000000000000001,13,18,24,28,44,47,62,63,76,90,106,109,117
144,0.7272727272727273,0.7242798353909465,0.6172780611039758,0.6135555806101317,1.5,0.009000000000000001,13,18,24,28,43,47,62,63,76,90,106,109,117
145,0.7284176780398443,0.7242798353909465,0.6229427613986885,0.6178169014084507,1.51,0.009000000000000001,13,18,24,28,43,47,63,76,90,106,109,117
146,0.7263567666590337,0.7222222222222222,0.6161283519573311,0.6113197710927596,1.52,0.009000000000000001,13,18,24,28,44,47,63,76,90,106,109,117
147,0.7272727272727273,0.7222222222222222,0.6194789351022856,0.6133492056008676,1.53,0.009000000000000001,13,18,24,28,43,47,63,76,90,106,109,117
148,0.7307075795740783,0.7345679012345679,0.6238249639213913,0.6295972444596742,1.54,0.009000000000000001,13,18,24,28,43,47,62,63,77,89,90,106,109,117
149,0.7288756583466911,0.7242798353909465,0.6207461340226981,0.6166989399834022,1.55,0.009000000000000001,13,18,24,28,43,47,62,63,77,89,90,106,109,117
150,0.7295626288069613,0.7263374485596708,0.621951572612091,0.6183418850857045,1.56,0.009000000000000001,13,18,24,28,43,47,62,63,77,89,90,106,109,117
151,0.7327684909548889,0.7345679012345679,0.6255578566636526,0.6284755967478133,1.57,0.009000000000000001,13,18,24,28,43,47,63,62,77,89,90,106,109,117
152,0.7309365697275018,0.7283950617283951,0.6256083870550673,0.6233177537167954,1.58,0.009000000000000001,13,18,24,28,43,47,63,62,77,89,90,106,109,117
153,0.7291046485001145,0.7242798353909465,0.6190069207898332,0.6124148192233299,1.59,0.009000000000000001,13,18,24,28,43,47,63,62,77,89,90,106,109,117
154,0.7318525303411954,0.7263374485596708,0.6282238068172483,0.6212469237079573,1.6,0.009000000000000001,13,18,24,28,43,47,63,62,77,89,90,106,109,117
155,0.7318525303411954,0.7283950617283951,0.6231845089493879,0.6197904319377934,1.61,0.009000000000000001,13,18,24,28,43,47,63,62,77,89,90,106,109,117
156,0.7329974811083123,0.7304526748971193,0.6279612585711054,0.6257582882671056,1.62,0.009000000000000001,13,18,24,28,43,47,63,62,77,89,90,106,109,117
157,0.7329974811083123,0.7304526748971193,0.6256982246415483,0.62245823771148,1.63,0.009000000000000001,13,18,24,28,43,47,63,77,89,90,106,109,117
158,0.7318525303411954,0.7263374485596708,0.6257616029112653,0.6198077805357205,1.64,0.009000000000000001,13,18,24,28,43,47,63,77,89,90,106,109,117
159,0.7336844515685825,0.7345679012345679,0.6269361860633755,0.6290778715196839,1.65,0.009000000000000001,13,18,25,28,44,47,62,63,77,89,90,106,109,117
160,0.7352873826425463,0.7283950617283951,0.6310877260726331,0.6227018761395049,1.66,0.009000000000000001,13,18,25,28,44,47,62,63,77,89,90,106,109,117
161,0.7352873826425463,0.7304526748971193,0.6285298116067601,0.6227401205269052,1.67,0.009000000000000001,13,18,25,28,44,47,63,77,90,106,109,117
162,0.7387222349438974,0.7222222222222222,0.6357134329431937,0.6141677643959353,1.68,0.009000000000000001,13,18,25,28,44,47,63,77,90,106,109,117
163,0.7366613235630868,0.7386831275720165,0.6301170680345078,0.6322065106634012,1.69,0.009000000000000001,13,18,25,28,44,47,63,62,77,90,106,109,117
164,0.7343714220288527,0.7345679012345679,0.6311397044206994,0.6322760012199986,1.7,0.009000000000000001,13,18,25,28,44,47,63,77,90,106,109,117
165,0.7297916189603847,0.7325102880658436,0.6174639872482552,0.6215588087308623,1.71,0.009000000000000001,13,18,25,28,44,47,63,77,90,106,109,117
166,0.7176551408289443,0.7263374485596708,0.6121372379473577,0.6234533379937085,1.72,0.009000000000000001,13,18,25,28,44,47,63,77,90,106,109,117
167,0.7229219143576826,0.7222222222222222,0.6037802938345611,0.6026718666731263,1.73,0.009000000000000001,13,18,25,28,44,47,63,76,90,106,109,117
168,0.7247538355850699,0.7304526748971193,0.6211010915315982,0.6286895715110548,1.74,0.009000000000000001,13,18,25,28,44,47,62,77,90,106,109,117
169,0.7375772841767804,0.7325102880658436,0.634222528219476,0.6280466266336983,1.75,0.009000000000000001,13,18,25,28,44,47,62,77,90,106,109,117
170,0.7346004121822761,0.7325102880658436,0.6236761178515717,0.6213524155414517,1.76,0.009000000000000001,13,18,25,28,44,47,62,63,77,90,106,109,117
171,0.7263567666590337,0.7304526748971193,0.6230557564992909,0.6276950966346013,1.77,0.009000000000000001,13,18,25,28,44,47,63,77,90,106,109,117
172,0.740783146324708,0.7366255144032922,0.6345628306232942,0.6287508056623141,1.79,0.009000000000000001,13,18,25,28,44,47,63,77,90,106,109,117
173,0.7439890084726357,0.7407407407407407,0.6404691223055192,0.6365060991897427,1.8,0.009000000000000001,13,18,25,28,44,47,63,77,90,106,109,117
174,0.7318525303411954,0.7304526748971193,0.6295163175968334,0.6274445549768857,1.81,0.009000000000000001,13,18,25,28,44,47,63,77,90,106,109,117
175,0.7371193038699336,0.7386831275720165,0.6284902798122576,0.6313938141620932,1.82,0.009000000000000001,13,18,25,28,44,48,63,77,90,106,109,117
176,0.7387222349438974,0.7407407407407407,0.6361363768471964,0.6396652975721129,1.83,0.009000000000000001,13,18,25,28,44,48,63,77,90,106,109,117
177,0.7357453629493932,0.7304526748971193,0.6339490139539052,0.6272351487757181,1.84,0.009000000000000001,13,18,25,28,44,48,63,62,77,90,106,109,117
178,0.7391802152507442,0.7386831275720165,0.630535884238445,0.6304049724848652,1.85,0.009000000000000001,13,18,25,28,44,48,63,62,77,90,106,109,117
179,0.7405541561712846,0.7366255144032922,0.6392457965936444,0.6346057832938813,1.86,0.009000000000000001,13,18,25,28,44,48,62,77,90,106,109,117
180,0.7439890084726357,0.7325102880658436,0.6432138440136905,0.6280444368564515,1.87,0.009000000000000001,13,18,25,28,44,48,62,63,77,90,106,109,117
181,0.7423860773986719,0.7407407407407407,0.6359147753589625,0.6347194302109866,1.88,0.009000000000000001,12,18,25,28,44,48,63,77,90,106,109,117
182,0.7410121364781315,0.7325102880658436,0.6411040945395119,0.6294754127202886,1.89,0.009000000000000001,12,18,25,28,44,47,63,77,90,106,109,117
183,0.7460499198534463,0.7510288065843621,0.644720928939388,0.651946945080701,1.9,0.009000000000000001,12,18,25,28,44,47,63,77,90,106,109,117
184,0.7444469887794825,0.7407407407407407,0.6407797518199561,0.6358922827192133,1.91,0.009000000000000001,12,18,25,28,44,47,63,77,90,106,109,117
185,0.7394092054041677,0.7345679012345679,0.6386602603910934,0.6322393312802463,1.92,0.009000000000000001,12,18,25,28,44,47,62,63,77,90,106,109,117
186,0.7460499198534463,0.7510288065843621,0.6429811373553846,0.6506422061951214,1.93,0.009000000000000001,12,18,25,28,44,47,62,63,77,89,90,106,109,117
